χ²,L1,L2,L3,L4,L5,L6,L7,L8,c
410.7746844399216,0.0005470765294127048,0.0010739486264379657,-0.0027801399216001283,-0.00020347719681551186,0.0005496290066121934,7.0e-5,-0.0004894821693449471,0.00047156831879928705,0.00011295181658570808
413.7143660454509,0.0005845659475711069,0.0011339653507018966,-0.0028068969269959463,-0.00018993915240454344,0.000455962953879817,7.0e-5,-0.00035150204134126966,0.0002393558290175655,0.00010694282258627613
414.72055627810767,0.0005442736757473003,0.0010490332723202683,-0.0027532906939946493,-0.00018230982688965226,0.0014230007965718846,7.0e-5,-0.0005963623055971474,0.0009626678515220243,0.00011581495164943235
411.45381610336767,0.0005506149372480163,0.0010901003778167253,-0.002753834972111974,-0.0002178578415584881,0.0012548296643242565,7.0e-5,-0.0005036414414445941,0.000585706365113874,0.00010116578942653297
409.234097543328,0.0005327066278965007,0.0010547244456156116,-0.0027393307276773133,-0.00021437060207369737,0.001414862283304564,7.0e-5,-0.0005791705266531364,0.0007975799129622377,0.00011342990597918817
409.86434739301114,0.0005404010831225113,0.0010499819270279607,-0.002760097881193669,-0.0001952418725018806,0.0011483817249257368,7.0e-5,-0.000584863748253319,0.0008256942200550958,0.00010113945187789606
411.07657007331943,0.000554856330052308,0.0010915651490155918,-0.0027961864868284794,-0.00020359210473911812,0.0004833865627614657,7.0e-5,-0.0004573327536377921,0.00045581040059587897,0.00010199342870440867
410.4829219501907,0.000531426646671794,0.0010447198889454894,-0.0027455086656845663,-0.00020423502890119826,0.0012958025868228624,7.0e-5,-0.0005582980457011566,0.0007454345165583489,0.00010773644700030969
413.5532536254887,0.0005470735511607396,0.0010737988906085788,-0.0027261152455018054,-0.00020162758753551033,0.001809498516439995,7.0e-5,-0.0007063109355577211,0.0010534404629419587,0.00010303651282395879
409.6629207159861,0.0005420123999030728,0.0010620312436697746,-0.0027486978977129,-0.00020213110005804484,0.0012260086939817408,7.0e-5,-0.0005988884272106719,0.0008622510757830876,0.0001059435133195044
413.1342012349448,0.0005422394406363466,0.0010874752764093206,-0.0027713802732258113,-0.00022533962045173414,0.00038407854952178316,7.0e-5,-0.0003794871976471212,0.00030791855393548024,0.00011468195274744829
415.0272390880018,0.0005556156942120688,0.0010749639158714286,-0.002720358710049142,-0.0001862013060333466,0.0019621033465005372,7.0e-5,-0.0006594947603619711,0.0010932324733701564,0.00010422917661395951
411.82383232036926,0.0005619069006864537,0.001089527014989886,-0.0027782683945609433,-0.00018536981041058375,0.0010016989380945015,7.0e-5,-0.0004094659692494582,0.0005157451757336487,0.00011258083827653011
412.7849669131848,0.0005660735605439861,0.0010948429882618761,-0.0027626397382819433,-0.00019663082086714476,0.001449301105826812,7.0e-5,-0.0006188973686003596,0.0008370168233148954,9.756623975616479e-5
413.38957943545216,0.0005281455773557192,0.0010391316344745985,-0.0027721551634105465,-0.00020347235403201874,0.0006294448951608967,7.0e-5,-0.0003905504222305135,0.00040478494638835456,0.00011898332235399312
413.9533278659725,0.000556258261518732,0.0010979272369236474,-0.0027839960591747384,-0.0002139817777388649,0.0008379235273802807,7.0e-5,-0.00035675988791701206,0.00041268785280984636,0.00011110528317959025
411.65283482089745,0.0005401524227369651,0.0010483785889451476,-0.0027608665116455058,-0.00019450394376838577,0.0010431497428462478,7.0e-5,-0.00045927112901859564,0.0005584596403355401,0.00011394742624007233
413.5582207323343,0.0005345061570846245,0.001064835815248361,-0.0027259818334485508,-0.00022604719494615923,0.001641888092326784,7.0e-5,-0.00045332706898145906,0.0006520246642762554,0.00011340545735417538
413.03719536242266,0.0005424494057264961,0.0010715803021215775,-0.002744637297475477,-0.00021854164111394418,0.0013537249577118922,7.0e-5,-0.0005767349994289699,0.0007879250156102621,9.034447133741522e-5
411.9009042888669,0.0005607564756031818,0.001085516433953775,-0.002779770472625585,-0.0001947682908168482,0.0011334218931489406,7.0e-5,-0.0004449942990780022,0.0006220240385124898,0.00012241745761949467
414.3947490660737,0.0005546030799982402,0.0010768990869438188,-0.0027186863055344793,-0.00019720912088381934,0.002068682710511723,7.0e-5,-0.0006333579044262609,0.0010599082073925264,9.937212204040488e-5
407.9284858692206,0.0005452793648612875,0.0010641560833027225,-0.0027392177568578385,-0.00020007657777333594,0.0016283509061669585,7.0e-5,-0.0005866054330303364,0.0008959334606331519,0.00011309696141215968
410.31693711140525,0.000554926452354371,0.0010837910049853539,-0.002779712424088881,-0.00019014602155891327,0.000679853941475673,7.0e-5,-0.0004317047327526465,0.000477562583310756,0.0001139344663573587
